Transaction,Type,Credit Line,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXTD56h2FihTO5mWdBfeZSrlPE37vO,Interest,,DOGE,1.25112752,DOGE,1.25112752,$0.31,-,-,"approved / DOGE Interest Earned",2025-11-08 06:00:00
NXT9fM5SAhJNgwLvyVzcLQGorqbSj6,Interest,,SOL,0.04258955,SOL,0.04258955,$7.92,-,-,"approved / SOL Interest Earned",2025-11-08 06:00:00
NXTxSmCmRhfeq9RCwrPAVuWKf6cRcyZja,Interest,,ADA,1.69528943,ADA,1.69528943,$1.95,-,-,"approved / ADA Interest Earned",2025-11-08 06:00:00
NXTkJsjVG3krloimKN4dflIXVoqZC6,Exchange Cashback,,USDC,4.70662615,USDC,4.70662615,$3.88,-,-,"approved / 0.5 % on top of your Exchange transaction",2025-11-08 00:00:00
NXTSCwpkWjAoN1YEZGOg6NkVW,Referral Bonus,,BTC,0.00056603,BTC,0.00056603,$25.00,-,-,"approved / Referral bonus",2025-11-08 00:00:00
NXTLlc6pZVpUJR2ReiBLM0xm8,Interest,,BTC,0.00025401,BTC,0.00025401,$15.98,-,-,"approved / BTC Interest Earned",2025-11-07 06:00:00
NXTgOmQzJ2vnGcgr1YXkAsA122w,Interest,,ETH,0.00389735,ETH,0.00389735,$12.02,-,-,"approved / ETH Interest Earned",2025-11-07 06:00:00
NXTtv74EZPtUM8qBsAkYJRZbzia,Interest,,NEXO,1.63041607,NEXO,1.63041607,$1.86,-,-,"approved / NEXO Interest Earned",2025-11-07 06:00:00
NXTzx51iP1VU2Sl6TRMKnQqiigBWxajm,Interest,,XRP,0.23597408,XRP,0.23597408,$0.16,-,-,"approved / XRP Interest Earned",2025-11-07 06:00:00
NXTTa48SC2x1sOCmOGfCQ69ipBTjdJRtS,Interest,,LINK,0.45184081,LINK,0.45184081,$6.67,-,-,"approved / LINK Interest Earned",2025-11-07 06:00:00
NXTamNP0WYAaeiXjY03SGFqyp7HmUA,Interest,,DOGE,2.27618380,DOGE,2.27618380,$0.49,-,-,"approved / DOGE Interest Earned",2025-11-07 06:00:00
NXT6F6QLETfmauPLrA4iIwz,Interest,,SOL,0.02311658,SOL,0.02311658,$3.66,-,-,"approved / SOL Interest Earned",2025-11-07 06:00:00
NXT1jMVfIndO3aguyDWGQRd2,Interest,,ADA,1.17969258,ADA,1.17969258,$1.23,-,-,"approved / ADA Interest Earned",2025-11-07 06:00:00
NXTaeduCoUx3ftBfnPeKIinbrDyMN,Interest,,BTC,0.00026471,BTC,0.00026471,$23.30,-,-,"approved / BTC Interest Earned",2025-11-06 06:00:00
NXTCZ1lXYGPoipnFVqChgup2Luu,Interest,,ETH,0.00431996,ETH,0.00431996,$10.84,-,-,"approved / ETH Interest Earned",2025-11-06 06:00:00
NXT5xZIxkkCoVniXPslnfN5ixcbZLy4Q,Interest,,NEXO,0.97121819,NEXO,0.97121819,$1.35,-,-,"approved / NEXO Interest Earned",2025-11-06 06:00:00
NXTE6LZbfC5khQK3xn1Zy9YU,Interest,,XRP,0.32004240,XRP,0.32004240,$0.43,-,-,"approved / XRP Interest Earned",2025-11-06 06:00:00
NXTKFsWYajzPdJNnMEELaOlKvg,Interest,,LINK,0.48702941,LINK,0.48702941,$4.04,-,-,"approved / LINK Interest Earned",2025-11-06 06:00:00
NXTSPRdTvLaB9YiaXvXnUfxMCWVrx,Interest,,DOGE,1.15801203,DOGE,1.15801203,$0.45,-,-,"approved / DOGE Interest Earned",2025-11-06 06:00:00
NXTBWhsUmM45P8AAAdkD3zhWjf,Interest,,SOL,0.02261352,SOL,0.02261352,$2.01,-,-,"approved / SOL Interest Earned",2025-11-06 06:00:00
NXTdPXMjpPyMQBxZNmpjQhwj1xNSOwn,Interest,,ADA,1.43055709,ADA,1.43055709,$0.79,-,-,"approved / ADA Interest Earned",2025-11-06 06:00:00
NXTsALoWe4EMg9hJrpjv2eo5ndLAP,Interest,,BTC,0.00042608,BTC,0.00042608,$31.06,-,-,"approved / BTC Interest Earned",2025-11-05 06:00:00
NXTYu9kOT3aNrSeRKLMG4wyrJ6n,Interest,,ETH,0.00224841,ETH,0.00224841,$6.24,-,-,"approved / ETH Interest Earned",2025-11-05 06:00:00
NXT9RvB64mwF20lNfjzVwwq2DPf1Or0a,Interest,,NEXO,0.21087318,NEXO,0.21087318,$0.22,-,-,"approved / NEXO Interest Earned",2025-11-05 06:00:00
NXT1qWFWga88zHdq8VEHazlSh1Oii,Interest,,XRP,0.41828530,XRP,0.41828530,$0.61,-,-,"approved / XRP Interest Earned",2025-11-05 06:00:00
NXTrHD1GwLKbqcUqLhxWR6vb0,Interest,,LINK,0.11663745,LINK,0.11663745,$1.09,-,-,"approved / LINK Interest Earned",2025-11-05 06:00:00
NXT5kNK5a5rN6wE8LCohH0bsM4SusM,Interest,,DOGE,3.98436497,DOGE,3.98436497,$0.54,-,-,"approved / DOGE Interest Earned",2025-11-05 06:00:00
NXTVfOrIXr2hcfFILbnv8ISb9CKhjnO,Interest,,SOL,0.04370776,SOL,0.04370776,$2.20,-,-,"approved / SOL Interest Earned",2025-11-05 06:00:00
NXT54YyJtuuvExJRbVl3az7Jds3,Interest,,ADA,1.47823216,ADA,1.47823216,$1.38,-,-,"approved / ADA Interest Earned",2025-11-05 06:00:00
NXTbnuOpwHEGWNTBF4JYjI4lC92,Exchange Cashback,,NEXO,4.88983505,NEXO,4.88983505,$5.76,-,-,"approved / 0.5 % on top of your Exchange transaction",2025-11-05 00:00:00
NXTflKYLChn7VJwmsf8dDOTcn2Slie,Withdrawal,,USDC,-325.04790920,USDC,325.04790920,$325.05,-,-,"approved / USDC withdrawal",2025-11-05 00:00:00
NXTN1RzmM5unOzuUpJzgTjJKo,Interest,,BTC,0.00006060,BTC,0.00006060,$4.64,-,-,"approved / BTC Interest Earned",2025-11-04 06:00:00
NXTWef1PFg3FmCbbXDxDkZafHADISIi,Interest,,ETH,0.00323788,ETH,0.00323788,$12.74,-,-,"approved / ETH Interest Earned",2025-11-04 06:00:00
NXTihrWKsVyuriJZk0sUmYLC,Interest,,NEXO,1.49063943,NEXO,1.49063943,$1.79,-,-,"approved / NEXO Interest Earned",2025-11-04 06:00:00
NXTNsnYq0ePlz4SJfz9bQInnggykWJhW,Interest,,XRP,0.38662304,XRP,0.38662304,$0.63,-,-,"approved / XRP Interest Earned",2025-11-04 06:00:00
NXTcUmo8n4zDX7qXrZHQfdeALc94fy8J,Interest,,LINK,0.16110433,LINK,0.16110433,$2.81,-,-,"approved / LINK Interest Earned",2025-11-04 06:00:00
NXTVct3k4jI205zHc72Lpi7V,Interest,,DOGE,3.69669753,DOGE,3.69669753,$1.18,-,-,"approved / DOGE Interest Earned",2025-11-04 06:00:00
NXTsqjdtedD9fZ5g5xeWgRfEmiRK,Interest,,SOL,0.01363303,SOL,0.01363303,$3.20,-,-,"approved / SOL Interest Earned",2025-11-04 06:00:00
NXT9sC1k5IOrh0CNt45e5nB,Interest,,ADA,0.68793044,ADA,0.68793044,$0.73,-,-,"approved / ADA Interest Earned",2025-11-04 06:00:00
NXT9yaE8IH2JUcqa8mhDCeYQMr,Deposit To Exchange,,EUR,469.10000000,EURX,469.10000000,$510.22,-,-,"approved / EUR Top Up",2025-11-04 00:00:00
NXTEOGmNswA6d8lfsrs5nUk,Exchange Deposited On,,EUR,-469.10000000,EURX,469.10000000,$510.22,-,-,"approved / EUR to EURX",2025-11-04 00:00:00
NXTgoJEjV6rLlXy35SeHNAtKfysO,Locking Term Deposit,,NEXO,-378.55220382,NEXO,378.55220382,$416.41,-,-,"approved / Transfer from Savings Wallet to Term Wallet",2025-11-04 00:00:00
NXTW5pIDl4oaDoopwxTfQsZjfqW,Interest,,BTC,0.00036702,BTC,0.00036702,$34.59,-,-,"approved / BTC Interest Earned",2025-11-03 06:00:00
NXTZniQrKrBOAFdGxdgRDptKu6pAHkgX,Interest,,ETH,0.00256095,ETH,0.00256095,$7.79,-,-,"approved / ETH Interest Earned",2025-11-03 06:00:00
NXTCcPNtsuCdNOa1YOpYe6lUacld7Au,Interest,,NEXO,1.02318195,NEXO,1.02318195,$1.21,-,-,"approved / NEXO Interest Earned",2025-11-03 06:00:00
NXTP4irfrjzDgetKif1Ap0G,Interest,,XRP,0.34116437,XRP,0.34116437,$0.81,-,-,"approved / XRP Interest Earned",2025-11-03 06:00:00
NXTc9o8iPcxOfPMceVptngoklx8,Interest,,LINK,0.10792625,LINK,0.10792625,$2.40,-,-,"approved / LINK Interest Earned",2025-11-03 06:00:00
NXTpZzrhsFsXLAaqFAqUTKwBCPM1pPIM,Interest,,DOGE,4.08473182,DOGE,4.08473182,$0.50,-,-,"approved / DOGE Interest Earned",2025-11-03 06:00:00
NXTwZfQ98zYIeE37wpNd4zgD9n,Interest,,SOL,0.00969000,SOL,0.00969000,$1.29,-,-,"approved / SOL Interest Earned",2025-11-03 06:00:00
NXTj2W65ySPuIRRzV2J3Ujm4Uy5j,Interest,,ADA,0.86820759,ADA,0.86820759,$0.70,-,-,"approved / ADA Interest Earned",2025-11-03 06:00:00
NXTqnJMb3HNspYzCQjzCvi1t9vyVFgoh,Top up Crypto,,DOGE,3871.08684833,DOGE,3871.08684833,$967.77,-,-,"approved / 42bb253fc37597f2e16b7669251782d89c28dd842e3f8413f4a91a9929e5e0d1",2025-11-03 00:00:00
NXTfIBXYds4FFmeL0Bz5oLDui2rG3ED,Withdrawal,,DOGE,-2599.15016063,DOGE,2599.15016063,$649.79,-,-,"approved / DOGE withdrawal",2025-11-03 00:00:00
NXTUKB2MH2iNsWqAszDYbVoV,Interest,,BTC,0.00046785,BTC,0.00046785,$36.81,-,-,"approved / BTC Interest Earned",2025-11-02 06:00:00
NXTYenitnEP1w6wRj4PPoF7VmcJ,Interest,,ETH,0.00376533,ETH,0.00376533,$10.64,-,-,"approved / ETH Interest Earned",2025-11-02 06:00:00
NXTskYosx9xIMppAy64sX0RyTvNwrfMq5,Interest,,NEXO,0.26858365,NEXO,0.26858365,$0.32,-,-,"approved / NEXO Interest Earned",2025-11-02 06:00:00
NXTBu63ePzIO63gWsqDRdKYm,Interest,,XRP,0.46808951,XRP,0.46808951,$0.30,-,-,"approved / XRP Interest Earned",2025-11-02 06:00:00
NXTThY1HrNom5YA0v5bTKRl,Interest,,LINK,0.26908403,LINK,0.26908403,$3.91,-,-,"approved / LINK Interest Earned",2025-11-02 06:00:00
NXTChU9z7a9U4rY5i0hQ8qKc3mBAn,Interest,,DOGE,3.01023613,DOGE,3.01023613,$0.40,-,-,"approved / DOGE Interest Earned",2025-11-02 06:00:00
NXTf1MuNrzrbkp1dsyw2iYY,Interest,,SOL,0.02162783,SOL,0.02162783,$2.29,-,-,"approved / SOL Interest Earned",2025-11-02 06:00:00
NXTUxeKUTN3NwUNEB0qfLb584HalXv,Interest,,ADA,0.30908298,ADA,0.30908298,$0.19,-,-,"approved / ADA Interest Earned",2025-11-02 06:00:00
NXTgd5f0rqZZ3zWJQHWVPpFyskWfWjs9x,Exchange,,EURX,-115.59106333,USDC,124.83834840,$124.84,1.05692989,EURX,"approved / Exchange EURX to USDC",2025-11-02 00:00:00
NXTEx7QxGz7Q8IjreSYzA65LGL9btLvYe,Exchange,,LINK,-27.92405489,ETH,0.13962027,$418.86,0.26256788,LINK,"approved / Exchange LINK to ETH",2025-11-02 00:00:00
NXT0tN2RXrJjOn8ATwISUkAD5,Interest,,BTC,0.00025542,BTC,0.00025542,$22.07,-,-,"approved / BTC Interest Earned",2025-11-01 06:00:00
NXTlay0n74ffY5XfHjW2ZYIzIZ55oC,Interest,,ETH,0.00144404,ETH,0.00144404,$5.54,-,-,"approved / ETH Interest Earned",2025-11-01 06:00:00
NXTBFJ82oQJcYVAZ2SMBPIY9,Interest,,NEXO,0.37438226,NEXO,0.37438226,$0.47,-,-,"approved / NEXO Interest Earned",2025-11-01 06:00:00
NXTMBEtKeY1HQ0UCeKtLIsFL,Interest,,XRP,0.31141624,XRP,0.31141624,$0.58,-,-,"approved / XRP Interest Earned",2025-11-01 06:00:00
NXTZnqFzG17QyjKQl6WLNuf2HjJWG,Interest,,LINK,0.37049339,LINK,0.37049339,$4.97,-,-,"approved / LINK Interest Earned",2025-11-01 06:00:00
NXTFiYOE4yV7chCiDjIyLorR,Interest,,DOGE,2.24134950,DOGE,2.24134950,$0.71,-,-,"approved / DOGE Interest Earned",2025-11-01 06:00:00
NXTs35ptAuFzGTn8uQaEogkX3nuvc0tPc,Interest,,SOL,0.03347493,SOL,0.03347493,$7.49,-,-,"approved / SOL Interest Earned",2025-11-01 06:00:00
NXTMPTGSrcwFm8ttDd5gjoOudy9hMy,Interest,,ADA,0.34125891,ADA,0.34125891,$0.12,-,-,"approved / ADA Interest Earned",2025-11-01 06:00:00
NXTCkScP6enlBTUjYozmJaantTiss,Exchange,,DOGE,-429.99317287,BTC,0.00134373,$107.50,2.13306735,DOGE,"approved / Exchange DOGE to BTC",2025-11-01 00:00:00
NXTBR4k4Y8RsEk3NvSURdFFi7mGHDu,Interest,,BTC,0.00035290,BTC,0.00035290,$23.43,-,-,"approved / BTC Interest Earned",2025-10-31 06:00:00
NXTydR9mSJwsUJH1qbQFQMJX,Interest,,ETH,0.00295995,ETH,0.00295995,$11.35,-,-,"approved / ETH Interest Earned",2025-10-31 06:00:00
NXT811BmXdHJifyazwtBF6uPGy,Interest,,NEXO,0.46631572,NEXO,0.46631572,$0.59,-,-,"approved / NEXO Interest Earned",2025-10-31 06:00:00
NXTv9kDraxBGYY1sdexpgkpseFL5aX,Interest,,XRP,0.19750022,XRP,0.19750022,$0.39,-,-,"approved / XRP Interest Earned",2025-10-31 06:00:00
NXT49bWZY1TC7zcMYq4FzkXudLHbL,Interest,,LINK,0.42493459,LINK,0.42493459,$4.18,-,-,"approved / LINK Interest Earned",2025-10-31 06:00:00
NXTqJKAeLK1432iq9IgwLGs4Cv,Interest,,DOGE,4.42692641,DOGE,4.42692641,$1.55,-,-,"approved / DOGE Interest Earned",2025-10-31 06:00:00
NXTsF8JENnpbuZVcOAkMqOYcof4LVu,Interest,,SOL,0.03873363,SOL,0.03873363,$7.76,-,-,"approved / SOL Interest Earned",2025-10-31 06:00:00
NXTD0joIBCrBww6Oe3T9QSm,Interest,,ADA,0.63269668,ADA,0.63269668,$0.66,-,-,"approved / ADA Interest Earned",2025-10-31 06:00:00
NXTPqPEBqUhArQEPcyLasni,Top up Crypto,,XRP,875.03223333,XRP,875.03223333,$1312.55,-,-,"approved / 54fa7116b520f8a6df6e0441827d5814368c9a89ab04ce522a1bf1867245f9e2",2025-10-31 00:00:00
NXTCHaQdlpUDDTHpaNIkLAolYQLDWiJ,Interest,,BTC,0.00025250,BTC,0.00025250,$20.69,-,-,"approved / BTC Interest Earned",2025-10-30 06:00:00
NXTlIiokyX7x1OqB4MRnHui,Interest,,ETH,0.00437275,ETH,0.00437275,$10.90,-,-,"approved / ETH Interest Earned",2025-10-30 06:00:00
NXTJp9eMoXGsnsOLG3aPutf,Interest,,NEXO,0.35965530,NEXO,0.35965530,$0.46,-,-,"approved / NEXO Interest Earned",2025-10-30 06:00:00
NXT3d5uJLeInbSyrpPlV9SjhB,Interest,,XRP,0.42923351,XRP,0.42923351,$0.79,-,-,"approved / XRP Interest Earned",2025-10-30 06:00:00
NXTzTRcy5TbXaIdxcMkFsNfZ,Interest,,LINK,0.26008796,LINK,0.26008796,$2.57,-,-,"approved / LINK Interest Earned",2025-10-30 06:00:00
NXTTiEbOAWwkCiJa5ZacRlF8NX6,Interest,,DOGE,3.38140932,DOGE,3.38140932,$1.25,-,-,"approved / DOGE Interest Earned",2025-10-30 06:00:00
NXTTrBtEKg58RJEJHr9Wp4FcT3Yar,Interest,,SOL,0.04426887,SOL,0.04426887,$9.34,-,-,"approved / SOL Interest Earned",2025-10-30 06:00:00
NXTZWBninK3ggSK5HOO4ur5ob,Interest,,ADA,1.43418048,ADA,1.43418048,$1.26,-,-,"approved / ADA Interest Earned",2025-10-30 06:00:00
NXTKFFEIDbugzt32NLqO8JodDGS,Top up Crypto,,DOGE,4348.78803599,DOGE,4348.78803599,$1087.20,-,-,"approved / 20fd6fedeb32f7e716739049da401245600854678d99215f8529600bc82e2e56",2025-10-30 00:00:00
NXTlhKzsCQ9jtLDaDqSsT7dG3V,Interest,,BTC,0.00017803,BTC,0.00017803,$15.67,-,-,"approved / BTC Interest Earned",2025-10-29 06:00:00
NXTBdyeMvpq2Eyz2luVxaoaU,Interest,,ETH,0.00463340,ETH,0.00463340,$18.30,-,-,"approved / ETH Interest Earned",2025-10-29 06:00:00
NXTiEIBnyyuYycyAacT3fNq,Interest,,NEXO,0.23997764,NEXO,0.23997764,$0.28,-,-,"approved / NEXO Interest Earned",2025-10-29 06:00:00
NXTanchkXobwbqjm6UJRw1JZ,Interest,,XRP,0.05360643,XRP,0.05360643,$0.08,-,-,"approved / XRP Interest Earned",2025-10-29 06:00:00
NXTSAi7vYEstY8KitU7rruFhbISKvvn2,Interest,,LINK,0.48612911,LINK,0.48612911,$3.30,-,-,"approved / LINK Interest Earned",2025-10-29 06:00:00
NXT8jkXxhMdRxoYgAiHbaBNU3ziv9,Interest,,DOGE,4.30370710,DOGE,4.30370710,$1.54,-,-,"approved / DOGE Interest Earned",2025-10-29 06:00:00
NXTxmaBQNfEfAvBdhpepuBqR,Interest,,SOL,0.01893265,SOL,0.01893265,$2.04,-,-,"approved / SOL Interest Earned",2025-10-29 06:00:00
NXTnQt64KtCJTV5NGAUsSKAyho2S,Interest,,ADA,1.94039542,ADA,1.94039542,$1.83,-,-,"approved / ADA Interest Earned",2025-10-29 06:00:00
NXT6i4u8OdluoJEALXMq4y4J8W58c9wH2,Interest,,BTC,0.00015559,BTC,0.00015559,$13.38,-,-,"approved / BTC Interest Earned",2025-10-28 06:00:00
NXTMaMz6AuDUOT7s0tXtpSt7OD,Interest,,ETH,0.00088329,ETH,0.00088329,$2.99,-,-,"approved / ETH Interest Earned",2025-10-28 06:00:00
NXTaEENe9vnfJP7juMZLemEn,Interest,,NEXO,1.27547833,NEXO,1.27547833,$1.78,-,-,"approved / NEXO Interest Earned",2025-10-28 06:00:00
NXTY0t0rLWEbUH1Wte8aZzeUe,Interest,,XRP,0.06814165,XRP,0.06814165,$0.07,-,-,"approved / XRP Interest Earned",2025-10-28 06:00:00
NXT08fR7kHvqx8cYIvavUTYtZqSMPpP,Interest,,LINK,0.26204765,LINK,0.26204765,$1.74,-,-,"approved / LINK Interest Earned",2025-10-28 06:00:00
NXTYarK3XSttH99p5SjfHQKyj6ToxY,Interest,,DOGE,4.64821476,DOGE,4.64821476,$0.36,-,-,"approved / DOGE Interest Earned",2025-10-28 06:00:00
NXTMQbBHjtLu8xQRmmoSidl9s0F,Interest,,SOL,0.02817946,SOL,0.02817946,$5.19,-,-,"approved / SOL Interest Earned",2025-10-28 06:00:00
NXTEF7I9ck8SLMHSQ2rnfQ4YxfHII,Interest,,ADA,1.06373467,ADA,1.06373467,$0.32,-,-,"approved / ADA Interest Earned",2025-10-28 06:00:00
NXT1joQqaSyzFWBOod7fXwubIVfSQGF,Transfer Out,,DAI,-2085.11199097,DAI,2085.11199097,$2085.11,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2025-10-28 00:00:00
NXTtUixcTmzmaxs0VB7dfcug2,Withdrawal,,USDC,-712.67312724,USDC,712.67312724,$712.67,-,-,"approved / USDC withdrawal",2025-10-28 00:00:00
NXTbNbN11CyGLzk1ssGUb0CGO7,Interest,,BTC,0.00003084,BTC,0.00003084,$2.80,-,-,"approved / BTC Interest Earned",2025-10-27 06:00:00
NXTCreHAKgL31kDyacibMCNX9AP2rnXxO,Interest,,ETH,0.00478134,ETH,0.00478134,$10.72,-,-,"approved / ETH Interest Earned",2025-10-27 06:00:00
NXTQ23faUY5ik2nKK6jnwaIqBZ5dLOB,Interest,,NEXO,1.31965755,NEXO,1.31965755,$1.36,-,-,"approved / NEXO Interest Earned",2025-10-27 06:00:00
NXTxiVQcwRAFeHBw6Q82Zq2Fjv,Interest,,XRP,0.10933663,XRP,0.10933663,$0.22,-,-,"approved / XRP Interest Earned",2025-10-27 06:00:00
NXTpw6yjmhAxYLMGrextY81PkU6lGl,Interest,,LINK,0.37258233,LINK,0.37258233,$5.43,-,-,"approved / LINK Interest Earned",2025-10-27 06:00:00
NXTazeC5Kk3x946Oj4L6HnUT1,Interest,,DOGE,4.82560704,DOGE,4.82560704,$1.35,-,-,"approved / DOGE Interest Earned",2025-10-27 06:00:00
NXTBl4AspGd6Y3YfmGlVf9yb3rd8R5,Interest,,SOL,0.02059105,SOL,0.02059105,$2.96,-,-,"approved / SOL Interest Earned",2025-10-27 06:00:00
NXT7sOocr6esbGJt30DcLAuP,Interest,,ADA,0.37890879,ADA,0.37890879,$0.32,-,-,"approved / ADA Interest Earned",2025-10-27 06:00:00
NXTpPGNdzSgVaI5z52Dm7tO4fJ,Top up Crypto,,DOGE,5323.81838950,DOGE,5323.81838950,$1330.95,-,-,"approved / 6d39b37663897dbb88f76f788adac47f44ffcbb778eb498e65c20f1eab3d4841",2025-10-27 00:00:00
NXTcWbyoYMYDQ4QW7WdSh0h,Transfer In,,USDT,2159.38091228,USDT,2159.38091228,$2159.38,-,-,"approved / Transfer from Credit Line Wallet to Savings Wallet",2025-10-27 00:00:00
NXTTqfToWLZcWDePdEOzfnF4qndTfU,Interest,,BTC,0.00017524,BTC,0.00017524,$15.95,-,-,"approved / BTC Interest Earned",2025-10-26 06:00:00
NXT2pzCQyoIY7eO2fxGLcdC5k0aG,Interest,,ETH,0.00429459,ETH,0.00429459,$17.66,-,-,"approved / ETH Interest Earned",2025-10-26 06:00:00
NXT0Ib8wUAucRB4KpbDBnYDX4HiTA3DJr,Interest,,NEXO,0.73559085,NEXO,0.73559085,$0.95,-,-,"approved / NEXO Interest Earned",2025-10-26 06:00:00
NXTCOAnVPYcDmzsYRR1FDyTt9ubPsiZ,Interest,,XRP,0.08657702,XRP,0.08657702,$0.04,-,-,"approved / XRP Interest Earned",2025-10-26 06:00:00
NXT1ARe1QBzm0Vyk5P2D6JkZ0e9Y5EIzu,Interest,,LINK,0.36251119,LINK,0.36251119,$2.58,-,-,"approved / LINK Interest Earned",2025-10-26 06:00:00
NXTCC4aAZLkKjmRH7o2PouQNQh,Interest,,DOGE,4.47606174,DOGE,4.47606174,$0.62,-,-,"approved / DOGE Interest Earned",2025-10-26 06:00:00
NXTB9LdvHlw9G7qIFWOpdj2QTCHzF,Interest,,SOL,0.01858083,SOL,0.01858083,$2.89,-,-,"approved / SOL Interest Earned",2025-10-26 06:00:00
NXT7qnh2G1V5gOpV5O3Ofa6WhdLjN,Interest,,ADA,1.86210374,ADA,1.86210374,$1.15,-,-,"approved / ADA Interest Earned",2025-10-26 06:00:00
NXT4GldxirWDkqlJ4TjMDXjBvG,Exchange Cashback,,NEXO,3.88434701,NEXO,3.88434701,$4.24,-,-,"approved / 0.25 % on top of your Exchange transaction",2025-10-26 00:00:00
NXTiW5YMIm3WSyVlbHP32wMIfWk,Withdrawal,,USDC,-1249.58029063,USDC,1249.58029063,$1249.58,-,-,"approved / USDC withdrawal",2025-10-26 00:00:00
NXTMPRHgl5aVDcExJ72UK9Af26k,Interest,,BTC,0.00027718,BTC,0.00027718,$23.50,-,-,"approved / BTC Interest Earned",2025-10-25 06:00:00
NXT7r2uFWTGZH8tBXiWbFyhKksn,Interest,,ETH,0.00260271,ETH,0.00260271,$8.08,-,-,"approved / ETH Interest Earned",2025-10-25 06:00:00
NXTeKkjlvUHvX5zU9BIlV2Of6Xpq,Interest,,NEXO,1.58226497,NEXO,1.58226497,$2.23,-,-,"approved / NEXO Interest Earned",2025-10-25 06:00:00
NXTaaRzkRcza43ZdKAlDrcSMdVJpVHlj,Interest,,XRP,0.17936308,XRP,0.17936308,$0.29,-,-,"approved / XRP Interest Earned",2025-10-25 06:00:00
NXTn0RAbGCOtrgQz0DBirRSvauCmABAj,Interest,,LINK,0.42635927,LINK,0.42635927,$3.32,-,-,"approved / LINK Interest Earned",2025-10-25 06:00:00
NXTWhNXqS7s6SyrYhUCCOyw63U,Interest,,DOGE,1.50319129,DOGE,1.50319129,$0.16,-,-,"approved / DOGE Interest Earned",2025-10-25 06:00:00
NXTLl8Y2YD1gIbf0MJkRckIBqqV,Interest,,SOL,0.02167750,SOL,0.02167750,$4.04,-,-,"approved / SOL Interest Earned",2025-10-25 06:00:00
NXTWXFypJ9k2Vwn0iIcQkFTqO8avF,Interest,,ADA,0.41961470,ADA,0.41961470,$0.21,-,-,"approved / ADA Interest Earned",2025-10-25 06:00:00
NXTl4gmSddZp0EPZpTD17XDoGz,Transfer Out,,USDT,-2159.38091228,USDT,2159.38091228,$2159.38,-,-,"approved / Transfer from Savings Wallet to Credit Line Wallet",2025-10-25 00:00:00
NXTTUud2ML9uRnLhR9EHf3h,Interest,,BTC,0.00027457,BTC,0.00027457,$25.68,-,-,"approved / BTC Interest Earned",2025-10-24 06:00:00
NXTsVYdZSCOZCkNwmEMMxCa,Interest,,ETH,0.00224428,ETH,0.00224428,$5.91,-,-,"approved / ETH Interest Earned",2025-10-24 06:00:00
NXTzEwz2kHP5J0kclexZsYM,Interest,,NEXO,1.73240870,NEXO,1.73240870,$1.91,-,-,"approved / NEXO Interest Earned",2025-10-24 06:00:00
NXTKkj7pk7pejxOu0dMT9rX,Interest,,XRP,0.17577177,XRP,0.17577177,$0.27,-,-,"approved / XRP Interest Earned",2025-10-24 06:00:00
NXTKYYrWMUp2sp4KiYbIT9oh7qqkJ,Interest,,LINK,0.35732767,LINK,0.35732767,$2.37,-,-,"approved / LINK Interest Earned",2025-10-24 06:00:00
NXTy4LM6hpEmDtxj4xK1NJ3v9giyeoDo,Interest,,DOGE,2.49948958,DOGE,2.49948958,$0.47,-,-,"approved / DOGE Interest Earned",2025-10-24 06:00:00
NXTDj0Nyx3ibMhYoaKO23tidkgv,Interest,,SOL,0.02063833,SOL,0.02063833,$5.09,-,-,"approved / SOL Interest Earned",2025-10-24 06:00:00
NXTtqSiKgo0GB4CiC8xT1jf,Interest,,ADA,0.53751624,ADA,0.53751624,$0.30,-,-,"approved / ADA Interest Earned",2025-10-24 06:00:00
NXTxzctMg6ZSbXU66HOcvzkiRY,Fixed Term Interest,,XRP,9.02947853,XRP,9.02947853,$8.93,-,-,"approved / Term Deposit Interest",2025-10-24 05:00:00
NXT4ugoxIFvqx6cPLjTbssV0wrVDce,Interest,,BTC,0.00007704,BTC,0.00007704,$6.70,-,-,"approved / BTC Interest Earned",2025-10-23 06:00:00
NXTZCwXUD9UDSnEtoalBY0F,Interest,,ETH,0.00095786,ETH,0.00095786,$2.78,-,-,"approved / ETH Interest Earned",2025-10-23 06:00:00
NXTxkkqUQyjBIZ9BAiB3Qi61R,Interest,,NEXO,0.71620349,NEXO,0.71620349,$0.80,-,-,"approved / NEXO Interest Earned",2025-10-23 06:00:00
NXT7yziLnGSZLzPbq4GyQkRWWqvbGZV,Interest,,XRP,0.47438561,XRP,0.47438561,$0.40,-,-,"approved / XRP Interest Earned",2025-10-23 06:00:00
NXT7u0ApalOtBTF2EvpBeRbZ,Interest,,LINK,0.26341942,LINK,0.26341942,$4.47,-,-,"approved / LINK Interest Earned",2025-10-23 06:00:00
NXTD1UiTlRkNDgeCx2AhEAdsM,Interest,,DOGE,2.87135934,DOGE,2.87135934,$0.34,-,-,"approved / DOGE Interest Earned",2025-10-23 06:00:00
NXTZzIckgAJm1lblz7JIf8qQqZd,Interest,,SOL,0.02761657,SOL,0.02761657,$1.31,-,-,"approved / SOL Interest Earned",2025-10-23 06:00:00
